,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
7650,9942222,8183223,Private room,,Santa Maria Maior,0,,2,1.0,2.0,52.0,2.0,38.710039,-9.132112,2016-06-02 14:17:39.108883
7651,9947524,51121985,Private room,,Avenidas Novas,0,,2,1.0,2.0,34.0,3.0,38.728386,-9.158032,2016-06-02 13:50:19.310540
7652,9948131,51124353,Entire home/apt,,S�o Vicente,5,4.5,4,2.0,2.0,69.0,2.0,38.718782,-9.127365,2016-06-02 13:41:17.925157
7653,9948242,29359245,Entire home/apt,,Campo de Ourique,0,,6,2.0,1.0,131.0,1.0,38.720899,-9.158665,2016-06-02 13:48:25.960052
7654,9948421,29359245,Entire home/apt,,Santo Ant�nio,0,,2,0.0,1.0,50.0,2.0,38.716469,-9.146919,2016-06-02 15:33:39.069440
7655,9952020,6065977,Entire home/apt,,Santo Ant�nio,7,4.5,7,3.0,2.0,92.0,2.0,38.726924,-9.1452,2016-06-02 14:23:10.838849
7656,9956267,3106863,Entire home/apt,,Benfica,1,,2,1.0,1.0,52.0,2.0,38.756754,-9.198737,2016-06-02 12:13:11.995759
7657,9956317,51162757,Entire home/apt,,Santa Maria Maior,0,,4,2.0,1.0,92.0,1.0,38.711953,-9.135207,2016-06-02 12:16:52.608026
7658,9965933,34808147,Shared room,,Estrela,2,,1,1.0,1.0,11.0,1.0,38.706163,-9.168183,2016-06-02 16:54:45.969789
7659,9971028,51237206,Private room,,Arroios,0,,2,1.0,1.0,34.0,1.0,38.723124,-9.136789,2016-06-02 10:41:23.750653
7660,9972016,8183223,Entire home/apt,,Santa Maria Maior,1,,11,6.0,2.0,345.0,2.0,38.710115,-9.132473,2016-06-02 14:52:04.003048
7661,9972670,47985145,Entire home/apt,,Lumiar,0,,4,1.0,1.0,34.0,1.0,38.77723,-9.161926,2016-06-02 14:17:50.344988
7662,9975589,8298637,Entire home/apt,,Miseric�rdia,2,,2,0.0,1.0,87.0,2.0,38.710556,-9.144881,2016-06-02 13:55:28.649560
7663,9975803,39903070,Entire home/apt,,Alvalade,21,5.0,4,1.0,1.0,45.0,3.0,38.747452,-9.140946,2016-06-02 15:36:22.030864
7664,9977632,51269858,Entire home/apt,,Santa Maria Maior,4,4.0,2,0.0,1.0,45.0,2.0,38.71309,-9.134261,2016-06-02 13:40:37.643789
7665,9978836,1976587,Entire home/apt,,Santa Maria Maior,1,,2,0.0,1.0,37.0,3.0,38.713174,-9.125433,2016-06-02 16:27:10.729892
7666,9982216,51292796,Entire home/apt,,Santa Maria Maior,31,4.5,2,1.0,1.0,46.0,2.0,38.712782,-9.128108,2016-06-02 14:10:01.497651
7667,9983487,3953109,Entire home/apt,,Avenidas Novas,1,,4,2.0,2.0,79.0,3.0,38.735826,-9.144883,2016-06-02 14:40:34.275507
7668,9985259,51305836,Entire home/apt,,Santa Maria Maior,13,4.5,2,1.0,1.0,69.0,3.0,38.711268,-9.130157,2016-06-02 10:16:48.900707
7669,9986530,22192546,Entire home/apt,,Santa Maria Maior,1,,4,2.0,1.0,91.0,3.0,38.712529,-9.143045,2016-06-02 12:50:20.919691
7670,9987048,22192546,Entire home/apt,,Miseric�rdia,0,,4,2.0,2.0,91.0,3.0,38.712311,-9.144655,2016-06-02 14:52:31.868039
7671,9987368,51316277,Private room,,Avenidas Novas,0,,2,1.0,2.0,58.0,1.0,38.728643,-9.148888,2016-06-02 16:47:29.070411
7672,9988002,51318754,Entire home/apt,,S�o Vicente,1,,6,2.0,2.0,75.0,2.0,38.717229,-9.128324,2016-06-02 16:46:39.939563
7673,9989666,51325650,Entire home/apt,,Arroios,2,,3,0.0,1.0,44.0,2.0,38.725037,-9.135201,2016-06-02 13:42:18.369982
7674,9990618,17163789,Entire home/apt,,Arroios,6,5.0,6,3.0,2.0,161.0,2.0,38.732369,-9.13931,2016-06-02 15:56:11.976919
7675,9996703,5471155,Entire home/apt,,Arroios,1,,2,1.0,1.0,34.0,4.0,38.716755,-9.138411,2016-06-02 13:30:00.644186
7676,10006255,51398991,Entire home/apt,,Arroios,2,,2,1.0,1.0,69.0,,38.718234,-9.13831,2016-06-02 13:27:26.885712
7677,10008192,51018503,Entire home/apt,,Santa Maria Maior,3,4.5,4,2.0,1.0,53.0,5.0,38.719532,-9.136029,2016-06-02 13:19:32.074291
7678,10008719,2396258,Entire home/apt,,Santa Maria Maior,0,,4,1.0,1.0,79.0,,38.711219,-9.132342,2016-06-02 15:44:46.993070
7679,10011740,49173461,Entire home/apt,,Miseric�rdia,13,4.5,4,1.0,1.0,64.0,2.0,38.713153,-9.142884,2016-06-02 17:04:25.212222
7680,10012077,3503745,Entire home/apt,,Arroios,7,4.5,3,1.0,1.0,40.0,2.0,38.716443,-9.13785,2016-06-02 14:14:17.318579
7681,10012831,27012059,Private room,,Miseric�rdia,5,4.0,2,1.0,1.0,40.0,1.0,38.714701,-9.144968,2016-06-02 12:05:34.290445
7682,10013037,51316277,Private room,,Avenidas Novas,0,,2,1.0,2.0,58.0,1.0,38.728493,-9.150273,2016-06-02 15:44:10.358488
7683,10013590,27012059,Private room,,Miseric�rdia,16,4.5,1,1.0,1.0,20.0,1.0,38.71557,-9.14444,2016-06-02 15:04:32.144730
7684,10017598,43965195,Private room,,Alvalade,2,,2,1.0,1.0,40.0,2.0,38.75207,-9.14021,2016-06-02 10:53:34.267624
7685,10018859,18096984,Entire home/apt,,Alvalade,7,4.5,3,0.0,1.0,58.0,2.0,38.747475,-9.147581,2016-06-02 12:25:56.212142
7686,10018928,49820566,Entire home/apt,,Santa Maria Maior,0,,4,1.0,1.0,195.0,2.0,38.709498,-9.137169,2016-06-02 13:21:03.687597
7687,10020044,49820566,Entire home/apt,,Santa Maria Maior,0,,4,1.0,1.0,172.0,2.0,38.709112,-9.136009,2016-06-02 14:28:27.017599
7688,10020703,49820566,Entire home/apt,,Santa Maria Maior,0,,4,1.0,1.0,161.0,2.0,38.709151,-9.137909,2016-06-02 16:51:46.407621
7689,10027434,3897446,Entire home/apt,,Miseric�rdia,0,,4,0.0,1.0,69.0,,38.714627,-9.151522,2016-06-02 17:52:33.256679
7690,10028490,24485176,Private room,,Alvalade,6,4.0,2,1.0,1.0,21.0,3.0,38.753745,-9.143543,2016-06-02 16:08:00.698847
7691,10030893,51498047,Entire home/apt,,S�o Vicente,4,4.5,6,3.0,1.0,63.0,3.0,38.719699,-9.127398,2016-06-02 14:18:48.337175
7692,10030985,26918474,Entire home/apt,,Santa Maria Maior,0,,3,1.0,1.0,80.0,3.0,38.7083,-9.141367,2016-06-02 15:51:12.972148
7693,10032627,51498047,Entire home/apt,,S�o Vicente,2,,6,2.0,1.0,63.0,,38.719524,-9.131085,2016-06-02 14:04:19.407526
7694,10032775,31265397,Entire home/apt,,Miseric�rdia,9,4.5,3,1.0,1.0,53.0,2.0,38.714,-9.145069,2016-06-02 13:35:07.830924
7695,10036886,34811121,Entire home/apt,,S�o Vicente,6,4.5,5,2.0,1.0,46.0,3.0,38.717225,-9.125676,2016-06-02 13:55:13.887322
7696,10038699,51531051,Entire home/apt,,S�o Vicente,7,4.5,3,1.0,1.0,69.0,2.0,38.713585,-9.129915,2016-06-02 15:15:24.089628
