,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
90,506222,2495410,Entire home/apt,,Reykjav�kurborg,16,5.0,5,2.0,1.0,111.0,5.0,64.142831,-21.921678,2016-04-24 17:45:46.838944
91,507735,2501601,Entire home/apt,,Reykjav�kurborg,117,4.5,2,0.0,1.0,125.0,2.0,64.143507,-21.929317,2016-04-24 15:17:48.003159
92,510401,1994087,Entire home/apt,,Reykjav�kurborg,78,4.5,2,1.0,1.0,125.0,2.0,64.142574,-21.919737,2016-04-24 15:49:03.004171
93,511902,2376797,Private room,,Reykjav�kurborg,57,5.0,2,1.0,1.0,52.0,4.0,64.137044,-21.862494,2016-04-24 17:43:10.736044
94,516112,2057847,Entire home/apt,,Reykjav�kurborg,15,5.0,9,5.0,2.0,329.0,5.0,64.122349,-21.858563,2016-04-24 16:14:27.505463
95,518281,2551400,Entire home/apt,,Reykjav�kurborg,66,5.0,4,1.0,1.0,113.0,3.0,64.139814,-21.916182,2016-04-24 17:50:36.604848
96,521994,2558227,Entire home/apt,,Reykjav�kurborg,87,5.0,3,1.0,1.0,185.0,2.0,64.145516,-21.931984,2016-04-24 17:47:01.234113
97,524141,2576806,Entire home/apt,,Reykjav�kurborg,16,4.5,4,1.0,,115.0,1.0,64.146153,-21.858471,2016-04-24 15:59:21.394613
98,524521,2579138,Entire home/apt,,Reykjav�kurborg,185,5.0,4,1.0,1.0,104.0,2.0,64.147474,-21.928441,2016-04-24 15:44:04.470387
99,527295,2576806,Entire home/apt,,Reykjav�kurborg,17,4.5,4,1.0,1.0,115.0,1.0,64.144953,-21.858556,2016-04-24 15:13:04.157526
100,528933,2576806,Private room,,Reykjav�kurborg,55,4.0,2,1.0,1.0,50.0,1.0,64.145599,-21.859043,2016-04-24 15:35:04.627347
101,528956,2576806,Private room,,Reykjav�kurborg,37,4.5,2,1.0,1.0,50.0,1.0,64.146118,-21.858108,2016-04-24 17:19:03.749793
102,531294,2609838,Entire home/apt,,Reykjav�kurborg,78,5.0,4,1.0,1.0,112.0,3.0,64.144775,-21.925688,2016-04-24 16:03:20.788016
103,531314,1232997,Entire home/apt,,Reykjav�kurborg,6,4.5,2,1.0,1.0,140.0,3.0,64.139165,-21.934519,2016-04-24 15:15:16.127070
104,536619,2635994,Entire home/apt,,Reykjav�kurborg,130,5.0,5,2.0,1.0,174.0,2.0,64.144515,-21.927288,2016-04-24 17:08:17.988988
105,546142,2685095,Entire home/apt,,Reykjav�kurborg,2,,4,3.0,2.0,218.0,7.0,64.149195,-21.960243,2016-04-24 17:09:16.753699
106,548624,2696917,Private room,,Reykjav�kurborg,44,5.0,2,1.0,1.0,55.0,2.0,64.143172,-21.888998,2016-04-24 17:24:30.489674
107,553900,2722324,Entire home/apt,,Reykjav�kurborg,29,5.0,6,3.0,1.0,254.0,2.0,64.149981,-21.949991,2016-04-24 15:46:42.051504
108,553948,2722809,Entire home/apt,,Reykjav�kurborg,29,4.5,6,1.0,1.0,140.0,7.0,64.142987,-21.959107,2016-04-24 15:36:11.098969
109,557110,2576806,Private room,,Reykjav�kurborg,35,4.0,3,1.0,1.0,50.0,1.0,64.144268,-21.859162,2016-04-24 16:15:33.959163
110,559078,1813097,Entire home/apt,,Reykjav�kurborg,7,4.5,5,4.0,1.0,150.0,2.0,64.148136,-21.955061,2016-04-24 16:44:21.528344
111,568309,2796518,Entire home/apt,,Reykjav�kurborg,0,,4,3.0,1.0,160.0,4.0,64.144473,-21.882931,2016-04-24 17:46:00.571112
112,571221,990699,Entire home/apt,,Reykjav�kurborg,80,4.5,4,2.0,1.0,87.0,3.0,64.144052,-21.96068,2016-04-24 15:12:53.370049
113,575548,2251238,Private room,,Reykjav�kurborg,200,4.5,2,1.0,1.0,28.0,5.0,64.135837,-21.862567,2016-04-24 17:37:30.138321
114,576422,2835661,Entire home/apt,,Reykjav�kurborg,4,5.0,3,1.0,1.0,162.0,3.0,64.150843,-21.946753,2016-04-24 16:58:32.769364
115,578156,2843822,Entire home/apt,,Reykjav�kurborg,7,4.5,4,2.0,1.0,99.0,6.0,64.142055,-21.925964,2016-04-24 15:27:06.943196
116,579480,2850155,Private room,,Reykjav�kurborg,3,5.0,2,1.0,1.0,168.0,1.0,64.140914,-21.938879,2016-04-24 16:29:32.027021
117,583006,2872042,Private room,,Reykjav�kurborg,198,4.5,2,1.0,1.0,72.0,1.0,64.148907,-21.949885,2016-04-24 17:09:48.868711
118,584243,2850155,Private room,,Reykjav�kurborg,1,,2,1.0,,161.0,1.0,64.141305,-21.937593,2016-04-24 15:59:26.783518
119,586862,2893411,Entire home/apt,,Reykjav�kurborg,0,,4,2.0,1.0,104.0,3.0,64.146067,-21.949746,2016-04-24 16:45:06.585015
120,591042,2916112,Private room,,Reykjav�kurborg,74,5.0,2,1.0,1.0,48.0,2.0,64.137632,-21.959954,2016-04-24 17:22:57.170615
