id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14147120,Beautiful apartment in Barcelona city center,83576956,Valentina,Ciutat Vella,el Raval,41.37672071391604,2.170724022699481,Entire home/apt,79,3,5,2016-11-01,1.40,3,357
12896552,AMAZING INDUSTRIAL LOFT OLD TOWN !,70625638,Joni & Pablo,Ciutat Vella,el Raval,41.382715891338464,2.1658070235081115,Entire home/apt,100,3,26,2016-11-22,3.96,1,79
10371528,Penthouse loft with terrace & views,1377939,John,Ciutat Vella,el Raval,41.37607156479902,2.1703036541909237,Entire home/apt,149,2,43,2016-12-04,4.51,2,168
14701140,Cosy private room with balcony in the city center,91332119,Thibault,Ciutat Vella,el Raval,41.37998604870747,2.1691709085970747,Private room,40,1,2,2016-09-22,0.77,1,0
13547059,Comfortable apartment near to Rambla,4799237,Mari,Ciutat Vella,el Raval,41.37490787791522,2.1723490883828838,Entire home/apt,102,2,12,2016-12-06,2.21,1,49
13882602,CENTER RAMBLAS WIFI . 2,82122343,Ricardo,Ciutat Vella,el Raval,41.381095623282896,2.1680403754326836,Private room,44,3,5,2016-10-26,1.06,4,292
9095219,COZY CENTRIC 2BD WITH LOVE,47420556,B-Mut,Ciutat Vella,el Raval,41.3784377789124,2.164473820237333,Entire home/apt,47,2,19,2016-11-07,1.45,2,301
3644157,"Sunny Central & Comfy. ""L'auberge Espagnole""",12808705,Helena,Ciutat Vella,el Raval,41.37761454033991,2.172366516037147,Private room,20,1,58,2016-11-13,3.01,3,351
13307558,Cute Bohemian Room With Balcony in El Raval,18095762,Millie,Ciutat Vella,el Raval,41.37766861805685,2.1671212107961018,Private room,50,4,12,2016-08-24,1.89,1,0
7748967,"Huge terrace, central, WiFi & AirC",40734336,Vincent,Ciutat Vella,el Raval,41.37653593226395,2.1698345437258917,Entire home/apt,125,3,46,2016-11-24,3.03,1,323
6311385,ramblas 2 rooms,32435313,Max Y Dhe,Ciutat Vella,el Raval,41.38579949530195,2.1652896487744955,Private room,20,1,12,2016-07-20,0.62,6,309
1899866,APARTMENT IN SANT ANTONI CENTER,1771095,Hans,Ciutat Vella,el Raval,41.3817994432558,2.1647228384178567,Entire home/apt,89,3,60,2016-11-28,1.64,4,156
7243623,CENTRIC COZY APARTMENT RAMBLAS,13862374,Roger,Ciutat Vella,el Raval,41.380120734423265,2.1682824197090373,Entire home/apt,99,3,63,2016-11-26,3.74,3,96
13994195,Double Room in Barcelona Center,83567682,Juan Manuel,Ciutat Vella,el Raval,41.38068380424499,2.168710641525948,Private room,38,1,6,2016-10-09,1.24,1,361
15026705,Bonito Apartamento en el centro de Barcelona,51095978,Christian,Ciutat Vella,el Raval,41.37732114418615,2.165910968513829,Entire home/apt,40,2,0,,,1,111
16014462,"Double room , la rambla y Boqueiria market",41861686,Júlia,Ciutat Vella,el Raval,41.383176466388946,2.17123611818586,Private room,55,1,0,,,1,34
14958174,PLAZA CATALUÑA/RAMBLAS,82134957,Ульяна,Ciutat Vella,el Raval,41.38519795441151,2.1665265968896077,Entire home/apt,110,3,1,2016-10-06,0.47,2,364
5924404,Barcelona·COLON·SEA·RAMBLAS views,30576833,Montse,Ciutat Vella,el Raval,41.37567981959238,2.1743688933366,Entire home/apt,115,3,50,2016-12-05,2.64,2,159
11312258,ESTUDIO RAMBLAS A,55366754,ApartRamblas108,Ciutat Vella,el Raval,41.38208379449846,2.171824061369549,Entire home/apt,125,2,3,2016-11-11,1.15,8,343
13883094,Habitacion luminosa en pleno raval,31417173,Carolina,Ciutat Vella,el Raval,41.375122539906926,2.174470144217369,Private room,40,1,6,2016-10-03,1.48,1,364
15370510,Nice & cozy loft in downtown Barcelona,51651184,Carla,Ciutat Vella,el Raval,41.37779717742953,2.1722214886791438,Entire home/apt,120,2,4,2016-12-06,3.75,2,330
5555156,Nice double room with balcony,12909362,Daniela,Ciutat Vella,el Raval,41.38152015536794,2.1695969799067627,Private room,63,2,106,2016-11-26,5.18,1,32
11376653,Cozy Room in Barcelona,59640486,Florencia & Juan Pablo,Ciutat Vella,el Raval,41.37922293160472,2.1651508465029425,Private room,35,1,7,2016-10-10,0.74,2,0
13027839,Confortable Apartament Barcelona Center (Raval),6408433,Manuel,Ciutat Vella,el Raval,41.377662362963875,2.1710429797770296,Entire home/apt,88,3,15,2016-10-31,2.33,1,78
15762296,Room in Raval - 2 Single beds,83125849,Inès,Ciutat Vella,el Raval,41.37756610230898,2.168536155517119,Private room,20,1,6,2016-12-04,6,1,169
15718164,"CENTRALIZED,QUIET AND BRIGHT",88628010,Maria,Ciutat Vella,el Raval,41.378097662391454,2.1679197180573437,Entire home/apt,40,1,0,,,2,342
15549117,"Stylish Cozy Apart in downtown, artists neighboor",98903745,Claudemar,Ciutat Vella,el Raval,41.37873757500922,2.168629010014064,Entire home/apt,70,2,5,2016-11-28,5,1,323
12827404,Quiet apartment,2143926,Matias,Ciutat Vella,el Raval,41.385152840660396,2.168222838837854,Entire home/apt,80,2,20,2016-11-28,3.02,3,342
3088267,Bedroom with terace :)),10044989,Vincent,Ciutat Vella,el Raval,41.380758179368996,2.172478984908183,Private room,20,5,52,2016-10-27,1.68,29,281
15829332,Apartment at the heart of the city,41820032,Cool Apartment,Ciutat Vella,el Raval,41.380608732951,2.168945128517763,Entire home/apt,50,1,0,,,7,56
1269281,Rambla Boqueria Penthouse w terrace (HUTB013230),136853,Lina&Marina,Ciutat Vella,el Raval,41.37980997811688,2.171091659206154,Entire home/apt,134,3,34,2016-11-14,0.89,39,343
10050960,Culture Lovers Modern Apartment,4929439,Alejandro,Ciutat Vella,el Raval,41.38508199146514,2.169499778463617,Entire home/apt,200,3,0,,,5,0
13110593,Comfy Flat next Ramblas,72887473,Pau,Ciutat Vella,el Raval,41.37912809229875,2.1731323712304365,Entire home/apt,75,1,25,2016-11-22,4.10,3,324
15493294,NEW BEAUTY APARTMENT NEXT RAMBLAS,99375964,Ramon,Ciutat Vella,el Raval,41.37685640213366,2.1673393186195766,Entire home/apt,99,1,0,,,3,358
2754920,cosy flat with private terrace,5526117,Mateo,Ciutat Vella,el Raval,41.37976838373505,2.1695247247506675,Entire home/apt,63,2,28,2016-08-23,0.87,1,354
11142936,Modern flat in the city center of Barcelona,5570674,Guillaume,Ciutat Vella,el Raval,41.380184390564715,2.163472187917528,Entire home/apt,109,5,4,2016-08-04,0.42,1,14
14628849,Double Bed-BCN CENTER!!!,90800494,Claudio,Ciutat Vella,el Raval,41.37908051296169,2.165428915448205,Shared room,25,1,3,2016-10-17,0.84,2,77
5754918, En el corazon de Barcelona,29854249,Emilio,Ciutat Vella,el Raval,41.377715603210156,2.169080338509064,Entire home/apt,120,2,10,2016-12-05,0.88,1,11
4829084,COZY ROOM IN THE VERY CENTER-,2933319,Margherita,Ciutat Vella,el Raval,41.38204013257251,2.169004187109286,Private room,23,14,1,2015-08-10,0.06,2,0
6682909,habitacion fucsia,771458,Rita,Ciutat Vella,el Raval,41.38313107807051,2.1644768449887564,Private room,35,3,21,2016-08-29,1.17,9,192
6335471,lightfull artist flat / old city,26615521,Christopher,Ciutat Vella,el Raval,41.3818148153513,2.165598694365914,Entire home/apt,70,20,14,2016-10-30,0.80,1,316
9893820,"Central Apartment, Plaza Cataluna B",6071207,Sanario,Ciutat Vella,el Raval,41.37916089491208,2.165417447463529,Entire home/apt,19,2,20,2016-11-21,1.94,2,74
4262312,Cozy apartment with balcony.,22120751,Ivan,Ciutat Vella,el Raval,41.382382748287085,2.1643278980771403,Entire home/apt,59,3,36,2016-09-22,1.53,1,0
8250303,Apartament Ramblas Barcelona x31,42126341,Oriol / Virginia,Ciutat Vella,el Raval,41.382227647825964,2.1704405060669933,Entire home/apt,150,3,36,2016-11-01,2.89,9,90
904862,Apartment for families next RAMBLAS,3607773,Rosa,Ciutat Vella,el Raval,41.3800550425843,2.1730997707772364,Entire home/apt,80,3,58,2016-11-13,1.31,3,247
4051453,Pelayo Deluxe 4 - BCN54,2151490,Juan,Ciutat Vella,el Raval,41.38546080493147,2.1673146194463824,Entire home/apt,199,2,42,2016-11-29,2.06,6,352
15541051,HABITACIÓN DOBLE BARCELONA CENTRO,99989739,Jairo,Ciutat Vella,el Raval,41.3765933923333,2.166350609647448,Private room,40,2,0,,,1,363
10292990,FUNKY STUDIO NEXT TO BOQUERIA,7274463,Natxo,Ciutat Vella,el Raval,41.38040438314704,2.171517560488304,Entire home/apt,80,3,18,2016-11-24,1.90,3,45
15672159,Apartment 3 bedroom near La Rambla,101212200,Victor,Ciutat Vella,el Raval,41.382311477442634,2.1719313629326895,Entire home/apt,59,3,4,2016-11-21,2.93,1,355
8250878,Apartment  Ramblas Barcelona  x3,42126341,Oriol / Virginia,Ciutat Vella,el Raval,41.38407930496959,2.170454475389583,Entire home/apt,150,3,38,2016-10-26,2.81,9,90
13895669,"Centrally located, 2 dbl rooms in the heart of Bcn",488817,Poppy,Ciutat Vella,el Raval,41.37860902674228,2.169988490533029,Entire home/apt,75,4,1,2016-09-20,0.37,1,85
1005420,5 BED+12 PEOPLE+MODERN+CITY CENTER,5314041,Claudia,Ciutat Vella,el Raval,41.38456108649086,2.1649170494274013,Entire home/apt,360,4,3,2015-11-03,0.14,12,290
14797272,Doble room in historic center city,12570486,Francisco,Ciutat Vella,el Raval,41.38119604703518,2.164743122715046,Private room,35,1,17,2016-12-05,5.37,2,157
753998,Barcelona Central  Flat,3625681,Irene,Ciutat Vella,el Raval,41.380088573432225,2.1676727520381553,Entire home/apt,19,2,9,2016-11-26,0.28,1,58
13863522,Charmant T1 de 48m2 dans le Centre de Barcelone,42560143,Maya,Ciutat Vella,el Raval,41.377221379830175,2.1673965507518824,Entire home/apt,45,4,7,2016-09-22,1.46,1,0
14134129,The Other House,85281008,Luigi,Ciutat Vella,el Raval,41.37731489758798,2.16967192969148,Entire home/apt,85,5,5,2016-11-02,1.65,1,67
10737758,"❤️ Family Holidays, sea views near Ramblas",31079217,Nuria,Ciutat Vella,el Raval,41.37575149373315,2.1741423920231138,Entire home/apt,85,3,30,2016-11-27,3.69,2,336
13639048,"Central,ideal to explore the city by walking. WIFI",79116908,Mercedes,Ciutat Vella,el Raval,41.37570585081539,2.1696387833817843,Entire home/apt,110,2,19,2016-10-30,3.58,1,182
14147225,Charming apartment in Barcelona city center,83576956,Valentina,Ciutat Vella,el Raval,41.3767728255464,2.169043855477793,Entire home/apt,78,3,4,2016-11-04,1.09,3,355
15908768,Cute room in raval,102683748,Caro,Ciutat Vella,el Raval,41.37946141044233,2.1738544842275846,Private room,40,1,0,,,2,47
14631204,Beautifull Apartment in Barcelona City Center,90833230,Teo,Ciutat Vella,el Raval,41.37703591122488,2.1726884805032656,Entire home/apt,85,2,13,2016-11-27,4.19,2,284
5847467,Апартаменты с видом на Rambla,13475992,Alex,Ciutat Vella,el Raval,41.38010577444508,2.168801484850785,Entire home/apt,83,1,84,2016-11-16,4.29,8,25
6699896,Doble centric room whit two bikes!,30939263,Luca,Ciutat Vella,el Raval,41.37566267472664,2.1701143958188505,Private room,40,1,39,2016-10-30,2.31,3,360
1045704,Apt. in the center of Barcelona! ,974324,Maria,Ciutat Vella,el Raval,41.3782761580725,2.167805341325642,Entire home/apt,50,3,54,2016-11-01,1.23,2,11
7659740,Apartment with private terrace,40204557,Ibrahim,Ciutat Vella,el Raval,41.37797527244799,2.164345318002669,Entire home/apt,50,3,22,2016-10-22,1.35,1,156
10879142,MAGIC STUDIO IN A CITY CENTER,15442651,Kristina,Ciutat Vella,el Raval,41.38134714471562,2.1655570217546614,Private room,60,3,29,2016-11-21,4.51,1,111
15054843,The room with brathroom prive for two persones,42906962,Luis,Ciutat Vella,el Raval,41.37975117592975,2.1686451081318716,Private room,50,25,1,2016-10-16,0.56,13,311
9086545,Brand new & cozy central apart ,958218,Cleo,Ciutat Vella,el Raval,41.37673446015136,2.1691903513008985,Entire home/apt,95,2,57,2016-11-22,4.23,2,334
15391502,DECEMBER IN SUNNY BARCELONA -AMAZING LOCATION,27340289,Katie,Ciutat Vella,el Raval,41.380286802079596,2.1704331244899087,Entire home/apt,66,1,0,,,5,7
7098347,Bright brand new Apt Rambla Raval,1893978,Tizz,Ciutat Vella,el Raval,41.3798577765438,2.1711808665649346,Entire home/apt,200,3,7,2016-09-27,0.42,2,354
11664429,LetsGo Barcelona Las Ramblas apartment 5 pax,3972936,Willem,Ciutat Vella,el Raval,41.37995814907214,2.1725421705924024,Entire home/apt,113,2,26,2016-11-29,3.51,20,350
10160908,Room for 04 peoples in BCN,42906962,Luis,Ciutat Vella,el Raval,41.380786468519005,2.1707421627041805,Private room,80,2,0,,,13,0
13882601,CENTER RAVAL RAMBLAS WIFI 3,82122343,Ricardo,Ciutat Vella,el Raval,41.379184429108484,2.169936202979723,Private room,50,3,7,2016-10-24,1.83,4,249
10148919,RAMBLAS (100m) - Cozy Flat+Terrace,23737511,Vlc,Ciutat Vella,el Raval,41.378379199551226,2.1740948652371386,Entire home/apt,95,2,24,2016-11-21,2.82,2,43
7718411,Terrasse sur la Rambla,28393597,,Ciutat Vella,el Raval,41.37862112716231,2.1744401541476375,Entire home/apt,75,1,0,,,1,0
14180555,Modern apartment + Ramblas view! King size bed!,7561555,Daniel,Ciutat Vella,el Raval,41.37712028459633,2.1751824436460456,Entire home/apt,189,1,3,2016-11-03,0.76,2,364
9898670,Apartamento (loft) Ciutat Vella,50909591,Beni,Ciutat Vella,el Raval,41.38036918290406,2.163823737285044,Entire home/apt,95,3,34,2016-11-27,3.22,1,281
7299044,Big room for 4 person in the center,30337227,Caterina,Ciutat Vella,el Raval,41.37822059392828,2.174345803662015,Private room,60,3,15,2016-09-21,0.89,11,361
14184455,Central cozy apartment B-1,6776202,Katy,Ciutat Vella,el Raval,41.38049276852932,2.1662809375436485,Entire home/apt,50,3,7,2016-11-13,1.74,4,27
4213287,Apartment Ramblas 10 - Palou Suites,21825503,Palou Suites,Ciutat Vella,el Raval,41.3773694796835,2.1732878815239047,Entire home/apt,99,2,15,2016-11-14,0.98,25,201
259852,Center - Double w A/C - FreeWiFi,1363244,David,Ciutat Vella,el Raval,41.3813166774299,2.163779457481776,Private room,45,3,52,2016-07-27,0.85,4,25
16091999,Amazing apartment in the heart of Barcelona,90833230,Teo,Ciutat Vella,el Raval,41.379561776596645,2.1654324652810546,Entire home/apt,70,2,1,2016-12-04,1,2,177
14838147,Appartement Plein Centre Barcelone,91710563,Florian,Ciutat Vella,el Raval,41.38057031907164,2.165083843660077,Entire home/apt,89,1,4,2016-11-24,1.40,2,71
15448898,Piso acogedor en centro del Raval,95080655,Altagracia,Ciutat Vella,el Raval,41.38076008916542,2.168176830780151,Entire home/apt,50,5,1,2016-11-10,1,2,337
9775546,Apartment in Barcelona,39231215,Marcelo,Ciutat Vella,el Raval,41.375057151442704,2.169725364873412,Entire home/apt,50,1,17,2016-11-06,1.79,4,340
7396890,So special apartment in Barcelona!,642984,María,Ciutat Vella,el Raval,41.378938789572565,2.168418071136476,Entire home/apt,97,1,7,2016-08-31,0.43,1,0
14004955,Magnificent double room with Balcony and SmartTV34,74679551,Sebastian,Ciutat Vella,el Raval,41.381538327171,2.165523202587606,Private room,39,2,20,2016-11-14,4.11,4,295
10308180,Accommodation Barcelona,49894730,Natalie,Ciutat Vella,el Raval,41.3772130669074,2.168056964308488,Entire home/apt,45,2,22,2016-11-19,2.30,4,201
2685897,Pelayo Attic Deluxe 2 - BCN54,2151490,Juan,Ciutat Vella,el Raval,41.3847930339326,2.165977091452252,Entire home/apt,199,2,18,2016-04-22,0.56,6,163
1269116,Beautiful Rambla Boqueria 31a (HUTB013230),136853,Lina&Marina,Ciutat Vella,el Raval,41.38064568388,2.1713191909657943,Entire home/apt,160,3,34,2016-08-30,0.87,39,332
15342753,"Center Ramblas Barcelona, Walk Everywhere!!!",7202104,Richard & Jeff,Ciutat Vella,el Raval,41.38078124147368,2.1685194534395893,Entire home/apt,85,3,3,2016-11-12,2.09,3,341
14757064,FLAT IN THE OLD CENTER OF BARCELONA,2768598,Evgeniia,Ciutat Vella,el Raval,41.37883059079398,2.167938445874643,Entire home/apt,86,1,0,,,5,348
15377129,Barcelona center apartment with jacuzzi,55572743,Carla,Ciutat Vella,el Raval,41.38101173573701,2.1692865908804015,Entire home/apt,199,3,5,2016-11-20,2.46,1,339
7283395,Il cuore di barcellona,31511923,Simone,Ciutat Vella,el Raval,41.3791852505513,2.170241788884834,Entire home/apt,85,2,24,2016-11-07,1.47,3,352
10267590,really nice and located apartment,52789851,Luis Ger,Ciutat Vella,el Raval,41.38461656627705,2.1642687317108154,Entire home/apt,140,1,54,2016-11-02,5.00,1,321
770453,AMAZING APARTMENT NEXT TO RAMBLAS! ,4064440,Andreas,Ciutat Vella,el Raval,41.38445531174881,2.164223725266619,Entire home/apt,143,3,97,2016-11-24,2.12,10,288
14419068,Quiet Apartment with Antique Charm in Raval,655312,Steve,Ciutat Vella,el Raval,41.37886450115759,2.167001368768406,Entire home/apt,100,3,0,,,1,362
9392246,Beautiful Apartment in City C,36978155,Exella,Ciutat Vella,el Raval,41.38084364060134,2.165984151783994,Entire home/apt,79,3,39,2016-10-14,3.32,4,358
3214078,Ramblas Apartments,2108468,Maria,Ciutat Vella,el Raval,41.379502460666835,2.174667859061028,Entire home/apt,140,1,4,2016-08-24,0.18,8,298
6436701,Double Room Bathroom private Rambla,26013923,Caro,Ciutat Vella,el Raval,41.379683089492424,2.1688902822202105,Private room,49,1,52,2016-11-14,2.81,6,323
4615377,Little studio in Barcelona center,9938977,Sam,Ciutat Vella,el Raval,41.37644649131913,2.175915088698111,Entire home/apt,45,3,65,2016-11-24,3.19,1,8
6841100,Stunning loft type - large terrace,11487207,Chris,Ciutat Vella,el Raval,41.37817157047778,2.166423480442865,Entire home/apt,100,2,28,2016-10-26,1.65,1,336
6671326,Sofa Bed & Breakfast near la Rambla,1970648,Enola,Ciutat Vella,el Raval,41.38196801213889,2.1681704695454496,Shared room,30,2,30,2016-11-30,1.72,2,337
16000589,Single room in La Rambla,82801558,Sina,Ciutat Vella,el Raval,41.38166384553965,2.172811202164581,Shared room,22,1,0,,,2,341
11856515,Room for two people Raval Barcelona,42686705,Carlos,Ciutat Vella,el Raval,41.38316742501411,2.1687744911604576,Shared room,10,2,22,2016-11-02,2.56,4,365
14603157,EXCELLENT  ROOM FOR 4 PERSON,38141742,Maykol,Ciutat Vella,el Raval,41.38144719826073,2.167335896634696,Private room,40,1,16,2016-12-04,4.44,5,282
14145796,"Smart stay@ lasramblas
Only girls",51646713,Jabar,Ciutat Vella,el Raval,41.37822703604861,2.1741411881983894,Shared room,25,1,0,,,1,364
13108512,Habitacion doble en the Palace,72866971,The Palace,Ciutat Vella,el Raval,41.380869248614694,2.1707400271207344,Shared room,30,1,3,2016-08-22,0.56,1,365
9651247,Amazing Accommodation  Barcelona,49894730,Natalie,Ciutat Vella,el Raval,41.38100663655986,2.1638385556069704,Entire home/apt,65,1,44,2016-11-19,4.55,4,151
8979999,Apt. Luxury Mercat Sant Antoni,30333717,Sandra,Ciutat Vella,el Raval,41.38051985550911,2.164890479549275,Entire home/apt,140,2,43,2016-11-03,3.19,4,341
6470751,"OtRambla 25, 2-3.Central. Only 7min from Ramblas",4950474,Maria,Ciutat Vella,el Raval,41.377701738674105,2.1678849484146814,Entire home/apt,125,6,3,2016-10-25,0.54,3,289
5999753,Luxurious flat in barcelona center,31147073,Nuno,Ciutat Vella,el Raval,41.377903736886644,2.1671759179736356,Private room,35,2,29,2016-04-18,1.49,1,158
512737,"Old town 3 - 7minutes from Ramblas,",488117,David,Ciutat Vella,el Raval,41.37733102196558,2.1663539402298357,Entire home/apt,145,6,2,2016-05-17,0.05,4,294
10456243,AHLflats C1,29437754,Ahl,Ciutat Vella,el Raval,41.37902145872156,2.166397112953489,Entire home/apt,75,3,30,2016-11-13,3.01,5,362
12568687,Attractive flat with balcony. Raval,68145334,Ana,Ciutat Vella,el Raval,41.37769253545755,2.1652570862503615,Entire home/apt,33,3,12,2016-10-08,1.90,1,77
15715441,SUNNY&SPACIOUS CENTRIC PENTHOUSE,6907539,Judy,Ciutat Vella,el Raval,41.3822921047996,2.165065543594058,Entire home/apt,70,2,1,2016-11-12,1,4,352
6593694,Apartment heart of Raval,4439624,Marcelo,Ciutat Vella,el Raval,41.37780482712045,2.1710509355894296,Entire home/apt,70,2,40,2016-09-29,2.75,3,279
12819460,Double Room Boqueria Market,56257974,Francesco,Ciutat Vella,el Raval,41.38179792323787,2.1704141471601295,Private room,30,3,24,2016-11-26,3.50,1,365
9445589,"City center, 2 bedrooms, 100m2 of Terraces",15253171,Bernard,Ciutat Vella,el Raval,41.38026634939135,2.1670522912827797,Entire home/apt,95,2,11,2016-10-24,1.13,2,38
850532,Enjoy Barcelona in a central room,4441820,Andrea,Ciutat Vella,el Raval,41.3769748577687,2.1677694314653313,Private room,22,2,110,2016-08-29,2.55,2,365
2591971,Spacious Double Room with Balcony,4212468,Emy & Alex,Ciutat Vella,el Raval,41.383548304729615,2.169612243844712,Private room,45,1,66,2016-10-24,2.01,2,55
9323233,Artist & sunny app. Barcelona,7851753,Borja,Ciutat Vella,el Raval,41.37951281352738,2.164602053499798,Entire home/apt,80,4,2,2016-08-02,0.18,1,30
11396152,"Flat in Raval, 3mn from Metro L3",5014487,Thibaut,Ciutat Vella,el Raval,41.378102342380245,2.166495246811659,Entire home/apt,525,1,0,,,1,0
15310229,[LastMinute] Duplex 6 mins walk to Las Ramblas,2132723,Adrián,Ciutat Vella,el Raval,41.378996025752265,2.1676990528518765,Entire home/apt,65,1,1,2016-10-16,0.56,4,77
4345500,loft ciutat vella center barcelona,22558299,Agnés,Ciutat Vella,el Raval,41.3829357796841,2.164874857647003,Private room,21,7,24,2016-10-03,0.93,1,341
14755933,PARADISE  ROOM  for 2 PERSON,38141742,Maykol,Ciutat Vella,el Raval,41.38325248657816,2.16566411550341,Private room,20,1,13,2016-11-01,3.86,5,327
16212095,ENCANTS RAMBLA APARTAMENT 2,105866018,Carmen,Ciutat Vella,el Raval,41.377591963551396,2.1755360272276527,Entire home/apt,100,2,0,,,1,353
8251197,Apartment Ramblas Barcelona x2,42126341,Oriol / Virginia,Ciutat Vella,el Raval,41.38261442734382,2.1719451857343497,Entire home/apt,125,3,50,2016-10-31,3.45,9,74
1445176,Centrical and cozy with rooftop,7758809,Joaquim,Ciutat Vella,el Raval,41.38232596244436,2.1653193496700904,Entire home/apt,60,3,6,2016-09-16,0.61,1,0
8447335,Ramblas Port Vell Classic Apartment,4233698,Eugene,Ciutat Vella,el Raval,41.377434152653215,2.1761141997076963,Entire home/apt,120,3,12,2016-09-09,0.90,8,325
